	trm_557b4b05ae470	trm_557b4b3a6a34d	trm_4a3fd79d0983e	trm_55b6b952c1b4c	trm_558c7ae1eaf86	trm_4aae62e4ad209	trm_4a3fd79d0b392	trm_4a3fd79d0b13d	trm_558c7b14c076e	trm_557b4b154e0d9	ctp_C3	trm_4a3fd79d0b4a9	trm_557b49206928b	trm_55c6f58e77fbe	trm_557b482a7c62b	trm_4a3fd79d0aab0	trm_4a3fd79d0a891	trm_4a3fd79d0b89e	trm_557b47abe9a34	trm_558c7439832d9	trm_557b4a913f8cc	trm_557b4abe521af	trm_55b6b89222d4c	trm_557b4add1837e	trm_557b4a7315f1b	trm_4a3fd79d0b3cb	trm_555cfb890d721	ctp_C9	ctp_C1	ctp_C7	trm_557b4b56de455	trm_557b4b27dfd5e	trm_4a3fd79d0b05e	trm_557b4817db34d	trm_558c736199abd	trm_557b499fac085	trm_55ef687f48a9d	trm_4a3fd79d09902	trm_4c3e05903e4bb	trm_4a3fd79d0b58f	trm_557b4904ee26d	ctp_C8	trm_557b48e337218	trm_557b474e2b578	trm_557b4b9ccdc4a	trm_4a3fd79d09735	trm_557b493133416	trm_557b4b8cd05ca	trm_557b4844ca14d	trm_4a3fd79d0b5cb	trm_55c298bbe56d5	trm_4a3fd79d0aa76	trm_4a3fd79d0b97e	trm_4a3fd79d0af66	trm_557b491318742	trm_55b6b9d7c9435	trm_5159beaf80413	trm_557b49ad14adf	trm_5519b7525d7a2	trm_55b6b98b88f45	trm_4a3fd79d0b9dd	trm_4a3fd79d09c28	trm_557b4aa070c10	trm_4a3fd79d0a252	trm_4a3fd79d09849	trm_5519b80525e89	trm_557b4acdee820	trm_557b493e4203a	trm_4a3fd79d0b5a7	trm_4a3fd79d0a5ed	trm_51a690a7492eb	trm_557b4855a12b4	ctp_C5	trm_557b4993a0fdd	trm_55b6b910b4b23	trm_557b4bb7cf05b	trm_4a3fd79d0b043	trm_4a3fd79d09c5b	trm_55b6b92c1fd76	trm_557b48f22ba99	trm_4a3fd79d0a246	trm_4a3fd79d0a613	trm_4a3fd79d0b6b9	trm_557b4af7cc1cb	trm_55ef1fd2bc418	trm_557b48a224b95	trm_5534111a8bc96	trm_55ef3ba010121	trm_4a3fd79d0a20c	trm_4a3fd79d09af8	trm_557b477b4a15f	trm_4a3fd79d0b1b2	trm_559f0986182cc	trm_4a3fd79d0af71	trm_557b494ca540d	trm_557b48aeb7d58	trm_557b48bda071b	trm_557b4b652cbec	ctp_C4	trm_4a3fd79d0a1d1	trm_4a3fd79d0ac30	trm_557b4b7176394	trm_55b6b9a666604	trm_557b478ce1c24	trm_4a3fd79d0a33b	trm_55b6b96e77df6	trm_4a3fd79d0ba30	trm_557b495cdde57	trm_557b4a81a4a17	trm_559f0a129c136	trm_558c7b5228ed4	trm_55ef273a77a86	trm_4a3fd79d0b4b5	trm_557b471bc6cd8	trm_559f09a5cdca9	trm_4a3fd79d0b64e	trm_557b4b7e68727	trm_557b4b47d994a	trm_557b4891e9265	trm_4ee8facd77dfc	trm_4a3fd79d09ab2	trm_558c7b337080f	trm_4a3fd79d0a30c	ctp_C6	trm_55b6b8b8e7870	trm_558c73f3c8c6f	trm_4a3fd79d0ab65	trm_558c7b707f606	trm_557b476527a27	trm_55b6b8e291dba	trm_557b4aeaeb744	trm_4a3fd79d0b967	trm_557b49851e991	trm_55c6f87595b39	trm_4a3fd79d0ab7c	trm_4a3fd79d0b46f	trm_557b48d40d3cf	trm_55ce70b20186b	trm_55ef153d47bc0	trm_559f0a5b4cd36
002959	0.0428623883516	0.401797686111	0.150696528182	0.0652836813358	0.108940535595	0.818248870143	0.0636740784345	0.0636740784345	0.0987693758197	0.163582492885	0.291848626694	0.608230683705	0.0436080455767	0.0107170696517	0.0749610059502	0.61911173331	0.108633142283	0.0107170696517	0.0434383853437	0.0107845697649	0.0434383853437	0.0329260790725	0.0107170696517	0.0648901824325	0.828633321625	0.121531392902	0.0324071502234	0.0636740784345	0.826213104677	0.84995689542	0.0648901824325	0.0428623883516	0.0107504241205	0.0434383853437	0.0983851516142	0.0329260790725	0.0987693758197	0.0536746076439	0.175901742997	0.361805932937	0.0654164278884	0.0434740045419	0.121531392902	0.107740562102	0.361805932937	0.0648901824325	0.0882324169918	0.0882324169918	0.0434740045419	0.807506437265	0.0107504241205	0.0648901824325	0.84949808794	0.174369631697	0.150696528182	0.0214887781921	0.0212382113363	0.0329260790725	0.0859054155637	0.0652836813358	0.0107600297198	0.122042982715	0.0752706582111	0.3505151706	0.108900787567	0.173310923398	0.0436080455767	0.0769968171776	0.108633142283	0.0530367534244	0.0434740045419	0.0434740045419	0.84949808794	0.0996335102332	0.0652836813358	0.0436080455767	0.0329260790725	0.0530367534244	0.0652836813358	0.0434740045419	0.818248870143	0.174369631697	0.0107170696517	0.0882324169918	0.0436080455767	0.108900787567	0.0648901824325	0.0216940371363	0.210600994325	0.0987693758197	0.0882324169918	0.0212382113363	0.0215098302343	0.807506437265	0.0434383853437	0.0212382113363	0.229281810639	0.174258178662	0.862173844601	0.0434740045419	0.210600994325	0.285723641399	0.0214887781921	0.0216771034558	0.0648901824325	0.0652836813358	0.176046495379	0.0434383853437	0.108900787567	0.0107600297198	0.0987693758197	0.0108253146433	0.608230683705	0.0212382113363	0.0107528193129	0.0648901824325	0.0882324169918	0.086792397962	0.0541688087961	0.174369631697	0.053897040397	0.0987693758197	0.163582492885	0.0107170696517	0.0987693758197	0.0108137977445	0.174258178662	0.0987693758197	0.0859054155637	0.0107170696517	0.0882324169918	0.84949808794	0.130003934402	0.0882324169918	0.651386820706	0.0212382113363	0.0434740045419	0.234904619452	0.0434383853437	0.0107600297198
002963	0.04350575623	0.403516828019	0.153241277939	0.0658938977234	0.110276022714	0.817081501193	0.0647371780188	0.0647371780188	0.0999491475472	0.161811736096	0.292333409686	0.606088797815	0.0433331164709	0.010855635347	0.075552197182	0.616993575692	0.109712026521	0.010855635347	0.043563557937	0.0108962593519	0.043563557937	0.0332982440997	0.010855635347	0.0663192645119	0.827588063605	0.120960805822	0.0325537924472	0.0647371780188	0.826193541209	0.849423117846	0.0663192645119	0.04350575623	0.0108614899312	0.043563557937	0.0968716870911	0.0332982440997	0.0999491475472	0.0550736410485	0.172444355918	0.3595958714	0.0650247442468	0.0429843971951	0.120960805822	0.109476607607	0.3595958714	0.0663192645119	0.0867554368412	0.0867554368412	0.0429843971951	0.80628366352	0.0108614899312	0.0663192645119	0.846594738975	0.173415972279	0.153241277939	0.0218379603786	0.0218017761484	0.0332982440997	0.0872401124502	0.0658938977234	0.0108625119905	0.121430889536	0.0762773229219	0.34443824579	0.110647382463	0.177066964937	0.0433331164709	0.0767758007671	0.109712026521	0.0539432405215	0.0429843971951	0.0429843971951	0.846594738975	0.0990124848101	0.0658938977234	0.0433331164709	0.0332982440997	0.0539432405215	0.0658938977234	0.0429843971951	0.817081501193	0.173415972279	0.010855635347	0.0867554368412	0.0433331164709	0.110647382463	0.0663192645119	0.0218619134334	0.210980230197	0.0999491475472	0.0867554368412	0.0218017761484	0.0217305992845	0.80628366352	0.043563557937	0.0218017761484	0.231514364662	0.174625549028	0.859657054663	0.0429843971951	0.210980230197	0.281473635336	0.0218379603786	0.0218272621551	0.0663192645119	0.0658938977234	0.172739671934	0.043563557937	0.110647382463	0.0108625119905	0.0999491475472	0.0108906914043	0.606088797815	0.0218017761484	0.0108617244791	0.0663192645119	0.0867554368412	0.0875038703176	0.0541305530689	0.173415972279	0.0544857087532	0.0999491475472	0.161811736096	0.010855635347	0.0999491475472	0.0108963634717	0.174625549028	0.0999491475472	0.0872401124502	0.010855635347	0.0867554368412	0.846594738975	0.131842111164	0.0867554368412	0.649663250904	0.0218017761484	0.0429843971951	0.241503764643	0.043563557937	0.0108625119905
002714	0.0449935569287	0.398100761256	0.157077085618	0.0671530533381	0.11020460842	0.801391106539	0.0686270182879	0.0686270182879	0.0988773929182	0.167153615368	0.289266556219	0.595995511517	0.0437868746637	0.0113023354084	0.0786517354763	0.606890785652	0.110420821064	0.0113023354084	0.0440604050937	0.0112459503481	0.0440604050937	0.0329809262468	0.0113023354084	0.0656528376737	0.812836739107	0.117324051732	0.0334440458698	0.0686270182879	0.823355378932	0.834131961434	0.0656528376737	0.0449935569287	0.0112838510964	0.0440604050937	0.0977917578734	0.0329809262468	0.0988773929182	0.0548934748849	0.164921020766	0.355744466681	0.0547337030049	0.0438675881352	0.117324051732	0.112649903922	0.355744466681	0.0656528376737	0.089014036213	0.089014036213	0.0438675881352	0.790387349239	0.0112838510964	0.0656528376737	0.835020655238	0.175457902998	0.157077085618	0.0221076837976	0.0222564068708	0.0329809262468	0.0871835373612	0.0671530533381	0.0225640622976	0.116644925871	0.0792226988245	0.338963405977	0.108549636803	0.175768296714	0.0437868746637	0.0748181432488	0.110420821064	0.0572099231897	0.0438675881352	0.0438675881352	0.835020655238	0.0959593861	0.0671530533381	0.0437868746637	0.0329809262468	0.0572099231897	0.0671530533381	0.0438675881352	0.801391106539	0.175457902998	0.0113023354084	0.089014036213	0.0437868746637	0.108549636803	0.0656528376737	0.0222621608735	0.203964405432	0.0988773929182	0.089014036213	0.0222564068708	0.0112575334232	0.790387349239	0.0440604050937	0.0222564068708	0.230889925981	0.174497558227	0.841612862792	0.0438675881352	0.203964405432	0.283913221878	0.0221076837976	0.0217582057651	0.0656528376737	0.0671530533381	0.165067326379	0.0440604050937	0.108549636803	0.0225640622976	0.0988773929182	0.0110717277753	0.595995511517	0.0222564068708	0.0112827156626	0.0656528376737	0.089014036213	0.0865363755351	0.0555601274988	0.175457902998	0.055258137785	0.0988773929182	0.167153615368	0.0113023354084	0.0988773929182	0.0111414665133	0.174497558227	0.0988773929182	0.0871835373612	0.0113023354084	0.089014036213	0.835020655238	0.133824410123	0.089014036213	0.639442624118	0.0222564068708	0.0438675881352	0.240763329401	0.0440604050937	0.0225640622976
008625	0.0441066740449	0.402461041133	0.153516383661	0.0659580524434	0.109542507736	0.802833065335	0.0667437114936	0.0667437114936	0.0988909105907	0.164492237899	0.294306758563	0.597985550213	0.0439527990729	0.0110086952395	0.0772342533867	0.608849597425	0.109394984781	0.0110086952395	0.0439479250346	0.0110315952334	0.0439479250346	0.032714150656	0.0110086952395	0.0650328275519	0.813834785605	0.12068056385	0.0330129656719	0.0667437114936	0.825354683221	0.835551617661	0.0650328275519	0.0441066740449	0.0110279004022	0.0439479250346	0.0981258840501	0.032714150656	0.0988909105907	0.0544801701015	0.163714880525	0.358637858366	0.0549347701943	0.0436264184695	0.12068056385	0.109658565103	0.358637858366	0.0650328275519	0.087754618771	0.087754618771	0.0436264184695	0.791904224408	0.0110279004022	0.0650328275519	0.83720318772	0.17427832023	0.153516383661	0.021969895807	0.0219429978492	0.032714150656	0.0874830610047	0.0659580524434	0.0220580753834	0.120911905819	0.0767631164984	0.336835138338	0.108615960565	0.173665476879	0.0439527990729	0.0767333962121	0.109394984781	0.0556312121339	0.0436264184695	0.0436264184695	0.83720318772	0.0988522321046	0.0659580524434	0.0439527990729	0.032714150656	0.0556312121339	0.0659580524434	0.0436264184695	0.802833065335	0.17427832023	0.0110086952395	0.087754618771	0.0439527990729	0.108615960565	0.0650328275519	0.022090219612	0.207534098794	0.0988909105907	0.087754618771	0.0219429978492	0.0110260134517	0.791904224408	0.0439479250346	0.0219429978492	0.229674579703	0.174613637171	0.845587182396	0.0436264184695	0.207534098794	0.282970986601	0.021969895807	0.0218999892297	0.0650328275519	0.0659580524434	0.163908155132	0.0439479250346	0.108615960565	0.0220580753834	0.0988909105907	0.0109961094153	0.597985550213	0.0219429978492	0.0110300342714	0.0650328275519	0.087754618771	0.0875587038137	0.0548906577643	0.17427832023	0.0549672614043	0.0988909105907	0.164492237899	0.0110086952395	0.0988909105907	0.0110325801139	0.174613637171	0.0988909105907	0.0874830610047	0.0110086952395	0.087754618771	0.83720318772	0.131631818916	0.087754618771	0.641451108132	0.0219429978492	0.0436264184695	0.238580315824	0.0439479250346	0.0220580753834
002718	0.0320245179868	0.402925451868	0.138930284755	0.0652646291217	0.108719172505	0.81517757166	0.0660799711279	0.0660799711279	0.0981418573208	0.164879958355	0.295827234961	0.6114738911	0.0440971173482	0.0108840959905	0.0769060106836	0.622312161911	0.108698794246	0.0108840959905	0.0436007457929	0.0108895622431	0.0436007457929	0.0329146805142	0.0108840959905	0.0655372250458	0.813583104608	0.121020308959	0.0327091156321	0.0660799711279	0.826504907891	0.835345302597	0.0655372250458	0.0320245179868	0.0108809752639	0.0436007457929	0.0980470848746	0.0329146805142	0.0981418573208	0.0546172351798	0.17591010957	0.358614466992	0.0660885911022	0.0435565534492	0.121020308959	0.108204974619	0.358614466992	0.0655372250458	0.0879564822341	0.0879564822341	0.0435565534492	0.804306462708	0.0108809752639	0.0655372250458	0.849113461009	0.173407160409	0.138930284755	0.0217424332999	0.021790181124	0.0329146805142	0.075210874229	0.0652646291217	0.0217612353788	0.121709420645	0.0756557471483	0.349099169089	0.1093873852	0.173622342532	0.0440971173482	0.0769874302871	0.108698794246	0.0550879382823	0.0435565534492	0.0435565534492	0.849113461009	0.0992588912991	0.0652646291217	0.0440971173482	0.0329146805142	0.0550879382823	0.0652646291217	0.0435565534492	0.81517757166	0.173407160409	0.0108840959905	0.0879564822341	0.0440971173482	0.1093873852	0.0655372250458	0.0218115069322	0.20770328396	0.0981418573208	0.0879564822341	0.021790181124	0.0217610083213	0.804306462708	0.0436007457929	0.021790181124	0.215918616918	0.174305862893	0.85932127141	0.0435565534492	0.20770328396	0.283715545205	0.0217424332999	0.0218958998262	0.0655372250458	0.0652646291217	0.175838925414	0.0436007457929	0.1093873852	0.0217612353788	0.0981418573208	0.0109293895503	0.6114738911	0.021790181124	0.0108812098743	0.0655372250458	0.0879564822341	0.0873216854552	0.054517203561	0.173407160409	0.0429284458618	0.0981418573208	0.164879958355	0.0108840959905	0.0981418573208	0.0108971216614	0.174305862893	0.0981418573208	0.075210874229	0.0108840959905	0.0879564822341	0.849113461009	0.130005579871	0.0879564822341	0.642676172557	0.021790181124	0.0435565534492	0.225972815233	0.0436007457929	0.0217612353788
000136	0.0448715324336	0.384591324374	0.151741950269	0.0670112728321	0.112189167974	0.80302480342	0.0669092962635	0.0669092962635	0.101060789857	0.165204635784	0.27776269709	0.590783623275	0.0437275348334	0.0112795590233	0.0772791052387	0.601702145186	0.109908013752	0.0112795590233	0.0440123601071	0.0112803589068	0.0440123601071	0.0335878657014	0.0112795590233	0.0665064711664	0.814575270222	0.106276357569	0.0332314325461	0.0669092962635	0.821886273945	0.835611612487	0.0665064711664	0.0448715324336	0.0112498414177	0.0440123601071	0.0990264976926	0.0335878657014	0.101060789857	0.0556084339047	0.174517931706	0.347874011993	0.0655629884845	0.0447813605771	0.106276357569	0.108386950405	0.347874011993	0.0665064711664	0.0884685770993	0.0884685770993	0.0447813605771	0.792114792135	0.0112498414177	0.0665064711664	0.833878393063	0.1739967898	0.151741950269	0.0220566505984	0.0223437202546	0.0335878657014	0.0864126695191	0.0670112728321	0.022490260962	0.105203002094	0.0761560536398	0.346693640525	0.109597123851	0.173371705569	0.0437275348334	0.0638568467501	0.109908013752	0.0557721963431	0.0447813605771	0.0447813605771	0.833878393063	0.0843017221173	0.0670112728321	0.0437275348334	0.0335878657014	0.0557721963431	0.0670112728321	0.0447813605771	0.80302480342	0.1739967898	0.0112795590233	0.0884685770993	0.0437275348334	0.109597123851	0.0665064711664	0.0225785390556	0.191496657792	0.101060789857	0.0884685770993	0.0223437202546	0.0224392994022	0.792114792135	0.0440123601071	0.0223437202546	0.23372270745	0.17626696641	0.84428716426	0.0447813605771	0.191496657792	0.286589954135	0.0220566505984	0.0219252957009	0.0665064711664	0.0670112728321	0.174908914354	0.0440123601071	0.109597123851	0.022490260962	0.101060789857	0.0109249289458	0.590783623275	0.0223437202546	0.0112378304972	0.0665064711664	0.0884685770993	0.0859041619702	0.055183620954	0.1739967898	0.0545871020006	0.101060789857	0.165204635784	0.0112795590233	0.101060789857	0.0112665553447	0.17626696641	0.101060789857	0.0864126695191	0.0112795590233	0.0884685770993	0.833878393063	0.130491984265	0.0884685770993	0.634419785844	0.0223437202546	0.0447813605771	0.238849336445	0.0440123601071	0.022490260962
000135	0.0447672825404	0.388354509492	0.155399521311	0.0671578595529	0.110256364158	0.802380317099	0.0673139242222	0.0673139242222	0.099256208186	0.164482561754	0.279709100723	0.593958078208	0.0438618280653	0.0111879667639	0.0775660218529	0.604856696416	0.110855878967	0.0111879667639	0.0440274062775	0.0111648684508	0.0440274062775	0.0332314088371	0.0111879667639	0.0659680417482	0.813733972868	0.117589695536	0.0331252485016	0.0673139242222	0.822620153387	0.835240545448	0.0659680417482	0.0447672825404	0.0111869205249	0.0440274062775	0.0985469462214	0.0332314088371	0.099256208186	0.0552760999708	0.174064876148	0.347570549872	0.065763058832	0.0442669288265	0.117589695536	0.111041061034	0.347570549872	0.0659680417482	0.087766627663	0.087766627663	0.0442669288265	0.791430783883	0.0111869205249	0.0659680417482	0.834888420327	0.175670856793	0.155399521311	0.0221759010326	0.0222563308759	0.0332314088371	0.0878373845112	0.0671578595529	0.022377303656	0.106510491159	0.0778091339911	0.347022639751	0.109118008465	0.175249474042	0.0438618280653	0.0749598689139	0.110855878967	0.0561131371731	0.0442669288265	0.0442669288265	0.834888420327	0.0856284108284	0.0671578595529	0.0438618280653	0.0332314088371	0.0561131371731	0.0671578595529	0.0442669288265	0.802380317099	0.175670856793	0.0111879667639	0.087766627663	0.0438618280653	0.109118008465	0.0659680417482	0.0222579706906	0.194352328591	0.099256208186	0.087766627663	0.0222563308759	0.0223520249005	0.791430783883	0.0440274062775	0.0222563308759	0.231937388859	0.174621423469	0.843872599503	0.0442669288265	0.194352328591	0.283088078485	0.0221759010326	0.0218661795834	0.0659680417482	0.0671578595529	0.174311288408	0.0440274062775	0.109118008465	0.022377303656	0.099256208186	0.0110267723211	0.593958078208	0.0222563308759	0.0111860626443	0.0659680417482	0.087766627663	0.0871205511163	0.0550777503723	0.175670856793	0.0551739484303	0.099256208186	0.164482561754	0.0111879667639	0.099256208186	0.0111337176635	0.174621423469	0.099256208186	0.0878373845112	0.0111879667639	0.087766627663	0.834888420327	0.132713715771	0.087766627663	0.637626354798	0.0222563308759	0.0442669288265	0.240903726239	0.0440274062775	0.022377303656
003041	0.0443827860101	0.388618227907	0.137505757051	0.0665088336261	0.109462415637	0.801182891353	0.0672367966939	0.0672367966939	0.0984107101811	0.165978558418	0.294202323693	0.59678256383	0.0446150347199	0.0111841435814	0.0781132260235	0.607658861803	0.110097080893	0.0111841435814	0.0442813245728	0.0111722884818	0.0442813245728	0.0330699281289	0.0111841435814	0.0661912085833	0.811930870181	0.120770131782	0.0332524186499	0.0672367966939	0.823522323496	0.83355428893	0.0661912085833	0.0443827860101	0.011182346155	0.0442813245728	0.0991207648567	0.0330699281289	0.0984107101811	0.0549938193578	0.176119749147	0.358931033698	0.0667265033748	0.0443757561376	0.120770131782	0.0953353025452	0.358931033698	0.0661912085833	0.0885570307847	0.0885570307847	0.0443757561376	0.790183864473	0.011182346155	0.0661912085833	0.835216581844	0.160018560637	0.137505757051	0.0222030719806	0.0221968236834	0.0330699281289	0.0876322813125	0.0665088336261	0.0223476536847	0.12064438375	0.0644494486372	0.3359859791	0.109988898899	0.159528084415	0.0446150347199	0.0770066121414	0.110097080893	0.0560558409404	0.0443757561376	0.0443757561376	0.835216581844	0.0986456732656	0.0665088336261	0.0446150347199	0.0330699281289	0.0560558409404	0.0665088336261	0.0443757561376	0.801182891353	0.160018560637	0.0111841435814	0.0885570307847	0.0446150347199	0.109988898899	0.0661912085833	0.0223217664396	0.191707296716	0.0984107101811	0.0885570307847	0.0221968236834	0.0222786276565	0.790183864473	0.0442813245728	0.0221968236834	0.229421590168	0.174798972496	0.844723964477	0.0443757561376	0.191707296716	0.284291900698	0.0222030719806	0.0221950311588	0.0661912085833	0.0665088336261	0.176350405438	0.0442813245728	0.109988898899	0.0223476536847	0.0984107101811	0.0111376885018	0.59678256383	0.0221968236834	0.0111832529005	0.0661912085833	0.0885570307847	0.0877961811351	0.0554605875749	0.160018560637	0.0552790841946	0.0984107101811	0.165978558418	0.0111841435814	0.0984107101811	0.0111591979137	0.174798972496	0.0984107101811	0.0876322813125	0.0111841435814	0.0885570307847	0.835216581844	0.116810005131	0.0885570307847	0.639952510147	0.0221968236834	0.0443757561376	0.224870043714	0.0442813245728	0.0223476536847
003040	0.0451778412104	0.385678139635	0.137613128464	0.066983848515	0.112091326651	0.797785542022	0.0691771883015	0.0691771883015	0.100597427368	0.166737771406	0.29251789353	0.595251716535	0.044589423626	0.0114257447535	0.0788598619017	0.606153826237	0.111120386347	0.0114257447535	0.0442715017358	0.0111490058654	0.0442715017358	0.0327576595399	0.0114257447535	0.0640331848836	0.809986557148	0.119024840303	0.0335476435979	0.0691771883015	0.823386413009	0.830942880239	0.0640331848836	0.0451778412104	0.0113246942111	0.0442715017358	0.0983293408876	0.0327576595399	0.100597427368	0.0549110354271	0.176740922061	0.361203029196	0.0667815265335	0.044183943787	0.119024840303	0.094980023771	0.361203029196	0.0640331848836	0.0887619649018	0.0887619649018	0.044183943787	0.786635386419	0.0113246942111	0.0640331848836	0.837170667269	0.158082500779	0.137613128464	0.0222002602507	0.0223922715651	0.0327576595399	0.0891574997297	0.066983848515	0.0226588471917	0.118206943141	0.0644437614446	0.335331112839	0.106445234137	0.156027686465	0.044589423626	0.0762486943539	0.111120386347	0.0576757206827	0.044183943787	0.044183943787	0.837170667269	0.0974542564161	0.066983848515	0.044589423626	0.0327576595399	0.0576757206827	0.066983848515	0.044183943787	0.797785542022	0.158082500779	0.0114257447535	0.0887619649018	0.044589423626	0.106445234137	0.0640331848836	0.0219660511199	0.188309256109	0.100597427368	0.0887619649018	0.0223922715651	0.0225494314467	0.786635386419	0.0442715017358	0.0223922715651	0.232253172772	0.177624934894	0.839780740673	0.044183943787	0.188309256109	0.28671767159	0.0222002602507	0.021956345002	0.0640331848836	0.066983848515	0.176125372751	0.0442715017358	0.106445234137	0.0226588471917	0.100597427368	0.0113099515328	0.595251716535	0.0223922715651	0.0113241443919	0.0640331848836	0.0887619649018	0.0880396088202	0.0556766428073	0.158082500779	0.0564011725337	0.100597427368	0.166737771406	0.0114257447535	0.100597427368	0.0110798333786	0.177624934894	0.100597427368	0.0891574997297	0.0114257447535	0.0887619649018	0.837170667269	0.115368442408	0.0887619649018	0.638676668015	0.0223922715651	0.044183943787	0.222494500199	0.0442715017358	0.0226588471917
000139	0.0450971697582	0.386737729392	0.155423938304	0.0675130654179	0.11096585099	0.802193288235	0.067710800022	0.067710800022	0.0998732316279	0.165323898445	0.277546956132	0.593202519604	0.0438315915068	0.0112583250065	0.0777512035277	0.604113606795	0.111094881109	0.0112583250065	0.0439579243198	0.0112275574996	0.0439579243198	0.033185680356	0.0112583250065	0.0656421634461	0.81385405772	0.117113842679	0.0333603086655	0.067710800022	0.822296778887	0.835137307382	0.0656421634461	0.0450971697582	0.0112654061896	0.0439579243198	0.0979172621259	0.033185680356	0.0998732316279	0.0553266901565	0.174571958066	0.358139462807	0.0656829348906	0.0441448984082	0.117113842679	0.110973554075	0.358139462807	0.0656421634461	0.0883140176227	0.0883140176227	0.0441448984082	0.791232705328	0.0112654061896	0.0656421634461	0.835137251094	0.174473835542	0.155423938304	0.0222082661032	0.0223765031156	0.033185680356	0.0876295447653	0.0675130654179	0.0225284729681	0.105320276255	0.077877327712	0.346932054332	0.108265908218	0.174013850285	0.0438315915068	0.0748425451989	0.111094881109	0.0564495509205	0.0441448984082	0.0441448984082	0.835137251094	0.0956546617541	0.0675130654179	0.0438315915068	0.033185680356	0.0564495509205	0.0675130654179	0.0441448984082	0.802193288235	0.174473835542	0.0112583250065	0.0883140176227	0.0438315915068	0.108265908218	0.0656421634461	0.0223295125407	0.203108758744	0.0998732316279	0.0883140176227	0.0223765031156	0.0224760219863	0.791232705328	0.0439579243198	0.0223765031156	0.233166988174	0.175520138139	0.843031152537	0.0441448984082	0.203108758744	0.284277978311	0.0222082661032	0.0108788290052	0.0656421634461	0.0675130654179	0.174872321431	0.0439579243198	0.108265908218	0.0225284729681	0.0998732316279	0.0110912634948	0.593202519604	0.0223765031156	0.0112626966453	0.0656421634461	0.0883140176227	0.0865312575254	0.0553637834274	0.174473835542	0.0555195303695	0.0998732316279	0.165323898445	0.0112583250065	0.0998732316279	0.0111784561792	0.175520138139	0.0998732316279	0.0876295447653	0.0112583250065	0.0883140176227	0.835137251094	0.132362832905	0.0883140176227	0.636921347873	0.0223765031156	0.0441448984082	0.240202900734	0.0439579243198	0.0225284729681
